"dt_notificacao","cd_municipio","temperatura","casos"
"2024-01-08",353810,"27.55","4"
"2024-01-08",353870,"26.66","37"
"2024-01-08",353900,"27.55","1"
"2024-01-08",353930,"25.61","10"
"2024-01-08",353960,NULL,"1"
"2024-01-08",353980,"25.02","2"
"2024-01-08",354000,"28.51","2"
"2024-01-08",354100,"25.02","2"
"2024-01-08",354140,"30.65","1"
"2024-01-08",354170,"27.82","1"
"2024-01-08",354270,"24.10","1"
"2024-01-08",354340,"26.29","64"
"2024-01-08",354480,"29.80","1"
"2024-01-08",354520,NULL,"1"
"2024-01-08",354530,NULL,"1"
"2024-01-08",354580,"26.66","8"
"2024-01-08",354630,"25.61","2"
"2024-01-08",354640,"29.01","1"
"2024-01-08",354680,"25.02","1"
"2024-01-08",354700,"28.92","1"
"2024-01-08",354780,"25.02","8"
"2024-01-08",354800,"25.74","1"
"2024-01-08",354850,"26.24","3"
"2024-01-08",354870,"25.02","8"
"2024-01-08",354880,"25.02","7"
"2024-01-08",354890,"25.28","4"
"2024-01-08",354910,"25.61","3"
"2024-01-08",354940,"25.05","1"
"2024-01-08",354970,"25.61","2"
"2024-01-08",354980,NULL,"38"
"2024-01-08",354990,"25.11","26"
"2024-01-08",355010,"28.92","3"
"2024-01-08",355030,"25.02","193"
"2024-01-08",355060,"25.08","2"
"2024-01-08",355070,NULL,"1"
"2024-01-08",355150,"24.71","1"
"2024-01-08",355210,"25.74","1"
"2024-01-08",355220,NULL,"15"
"2024-01-08",355240,"26.66","2"
"2024-01-08",355250,"26.24","3"
"2024-01-08",355280,"25.08","1"
"2024-01-08",355340,NULL,"1"
"2024-01-08",355395,"27.82","1"
"2024-01-08",355410,"25.11","20"
"2024-01-08",355430,"30.65","1"
"2024-01-08",355480,"25.11","2"
"2024-01-08",355540,NULL,"13"
"2024-01-08",355550,"29.01","3"
"2024-01-08",355620,"25.46","3"
"2024-01-08",355640,"25.61","1"
"2024-01-08",355650,"25.08","2"
"2024-01-08",355710,NULL,"16"
"2024-01-09",350010,"28.37","1"
"2024-01-09",350110,"29.01","1"
"2024-01-09",350160,"27.66","2"
"2024-01-09",350190,"26.58","2"
"2024-01-09",350200,"25.50","1"
"2024-01-09",350275,"24.60","1"
"2024-01-09",350280,"28.37","5"
"2024-01-09",350320,"25.50","3"
"2024-01-09",350370,"27.20","1"
"2024-01-09",350390,"25.15","4"
"2024-01-09",350400,"28.68","9"
"2024-01-09",350410,"25.67","4"
"2024-01-09",350420,"27.24","1"
"2024-01-09",350520,"27.28","11"
"2024-01-09",350530,"27.84","2"
"2024-01-09",350570,"24.60","1"
"2024-01-09",350600,"26.56","4"
"2024-01-09",350610,"27.25","13"
"2024-01-09",350635,"28.11","17"
"2024-01-09",350650,"28.37","1"
"2024-01-09",350700,NULL,"6"
"2024-01-09",350730,"26.56","6"
"2024-01-09",350740,"27.28","1"
"2024-01-09",350750,"27.84","32"
"2024-01-09",350760,"25.67","6"
"2024-01-09",350780,"26.59","56"
"2024-01-09",350850,"25.76","1"
"2024-01-09",350900,"24.60","2"
"2024-01-09",350950,"25.67","87"
"2024-01-09",351040,"27.66","7"
"2024-01-09",351050,NULL,"3"
"2024-01-09",351060,"24.60","1"
"2024-01-09",351110,"27.20","9"
"2024-01-09",351170,"27.66","1"
"2024-01-09",351200,"27.25","3"
"2024-01-09",351310,"26.59","8"
"2024-01-09",351350,"28.11","4"
"2024-01-09",351360,NULL,"1"
"2024-01-09",351380,"25.15","4"
"2024-01-09",351410,"27.84","13"
"2024-01-09",351440,"29.95","1"
"2024-01-09",351490,NULL,"1"
"2024-01-09",351500,"24.60","1"
"2024-01-09",351620,"23.87","8"
"2024-01-09",351640,"24.60","21"
"2024-01-09",351670,"28.10","3"
"2024-01-09",351700,"29.38","1"
"2024-01-09",351740,"25.87","3"
"2024-01-09",351840,"26.02","6"
"2024-01-09",351850,"25.82","1"
"2024-01-09",351870,"28.11","3"
"2024-01-09",351880,"25.15","13"
"2024-01-09",351907,"27.66","3"
"2024-01-09",351920,"29.01","1"
"2024-01-09",352000,"27.84","1"
"2024-01-09",352030,"28.27","10"
"2024-01-09",352040,NULL,"1"
"2024-01-09",352050,NULL,"4"
"2024-01-09",352140,"27.66","2"
"2024-01-09",352210,"25.15","2"
"2024-01-09",352230,"25.82","1"
"2024-01-09",352260,"26.58","1"
"2024-01-09",352340,"25.67","4"
"2024-01-09",352390,NULL,"14"
"2024-01-09",352400,"24.60","1"
"2024-01-09",352430,"25.85","1"
"2024-01-09",352440,"28.11","48"
"2024-01-09",352470,"26.58","1"
"2024-01-09",352510,"25.85","1"
"2024-01-09",352530,"27.84","2"
"2024-01-09",352590,"24.60","13"
"2024-01-09",352680,"27.84","3"
"2024-01-09",352690,"27.66","14"
"2024-01-09",352700,"26.58","1"
"2024-01-09",352710,"29.38","1"
"2024-01-09",352760,"26.59","1"
"2024-01-09",352850,"25.15","3"
"2024-01-09",352900,"28.10","28"
"2024-01-09",352980,"27.84","1"
"2024-01-09",353050,"25.78","2"
"2024-01-09",353060,"28.11","3"
"2024-01-09",353070,"26.58","1"
"2024-01-09",353130,"27.20","4"
"2024-01-09",353150,"27.25","13"
"2024-01-09",353190,"27.25","2"
"2024-01-09",353350,"29.38","1"
"2024-01-09",353390,"25.87","9"
"2024-01-09",353440,"24.60","10"
"2024-01-09",353470,"28.83","1"
"2024-01-09",353510,"27.20","14"
"2024-01-09",353570,"27.20","2"
"2024-01-09",353625,NULL,"2"
"2024-01-09",353650,"26.58","12"
"2024-01-09",353660,NULL,"1"
"2024-01-09",353670,"26.56","21"
"2024-01-09",353700,"23.87","3"
"2024-01-09",353760,"28.27","1"
"2024-01-09",353800,"18.53","87"
"2024-01-09",353870,"27.66","51"
"2024-01-09",353930,"25.78","8"
"2024-01-09",354000,"28.10","1"
"2024-01-09",354075,"18.53","2"
"2024-01-09",354080,NULL,"1"
"2024-01-09",354100,"25.15","1"
"2024-01-09",354220,"28.68","1"
"2024-01-09",354260,"30.18","1"
"2024-01-09",354270,"23.87","1"
"2024-01-09",354330,"25.15","2"
"2024-01-09",354340,"25.85","87"
"2024-01-09",354390,"27.66","3"
"2024-01-09",354430,"25.76","1"
"2024-01-09",354440,"28.37","1"
"2024-01-09",354480,"29.38","2"
"2024-01-09",354580,"27.66","1"
"2024-01-09",354625,"26.59","1"
"2024-01-09",354630,"25.78","2"
"2024-01-09",354660,"27.24","2"
"2024-01-09",354680,"25.15","2"
"2024-01-09",354780,"25.15","6"
"2024-01-09",354850,"28.11","16"
"2024-01-09",354870,"25.15","3"
"2024-01-09",354890,"25.50","3"
"2024-01-09",354940,"25.80","2"
"2024-01-09",354980,NULL,"36"
"2024-01-09",354990,"25.76","22"
"2024-01-09",355010,"27.84","7"
"2024-01-09",355030,"25.15","164"
"2024-01-09",355150,"26.59","1"
"2024-01-09",355180,"30.18","1"
"2024-01-09",355220,NULL,"14"
"2024-01-09",355240,"27.66","2"
"2024-01-09",355250,"28.11","6"
"2024-01-09",355260,"27.20","1"
"2024-01-09",355280,"24.60","2"
"2024-01-09",355410,"25.76","19"
"2024-01-09",355470,"27.84","1"
"2024-01-09",355480,"25.76","2"
"2024-01-09",355540,NULL,"7"
"2024-01-09",355560,"27.20","1"
"2024-01-09",355620,"25.67","9"
"2024-01-09",355640,"25.78","1"
"2024-01-09",355650,"24.60","1"
"2024-01-09",355660,"28.10","1"
"2024-01-09",355680,"27.25","1"
"2024-01-09",355700,NULL,"5"
"2024-01-09",355710,NULL,"12"
"2024-01-10",350070,"25.57","1"
"2024-01-10",350160,"26.87","1"
"2024-01-10",350200,"24.97","1"
"2024-01-10",350320,"24.97","1"
"2024-01-10",350340,"25.57","1"
"2024-01-10",350370,"26.31","1"
"2024-01-10",350380,"25.42","2"
"2024-01-10",350390,"26.02","4"
"2024-01-10",350400,"27.43","8"
"2024-01-10",350410,"24.66","6"
"2024-01-10",350450,"26.63","2"
"2024-01-10",350520,"26.60","12"
"2024-01-10",350530,"26.57","1"
"2024-01-10",350550,"25.20","1"
"2024-01-10",350560,"25.88","1"
"2024-01-10",350570,"25.97","1"
"2024-01-10",350600,"25.57","21"
"2024-01-10",350610,"26.55","4"
"2024-01-10",350635,"27.65","14"
"2024-01-10",350650,"26.99","4"
"2024-01-10",350660,"27.65","1"
"2024-01-10",350700,NULL,"2"
"2024-01-10",350730,"25.57","3"
"2024-01-10",350740,"26.60","1"
"2024-01-10",350750,"26.57","21"
"2024-01-10",350760,"24.66","5"
"2024-01-10",350780,"25.82","49"
"2024-01-10",350790,"24.97","1"
"2024-01-10",350850,"26.07","1"
"2024-01-10",350900,"25.97","4"
"2024-01-10",350950,"24.66","82"
"2024-01-10",351000,"28.59","2"
"2024-01-10",351040,"26.87","6"
"2024-01-10",351050,NULL,"2"
"2024-01-10",351110,"26.31","6"
"2024-01-10",351200,"26.55","2"
"2024-01-10",351280,"25.42","4"
"2024-01-10",351300,"25.97","3"
"2024-01-10",351310,"25.82","14"
"2024-01-10",351360,NULL,"2"
"2024-01-10",351380,"26.02","2"
"2024-01-10",351410,"26.57","22"
"2024-01-10",351510,"26.02","1"
"2024-01-10",351518,"25.42","1"
"2024-01-10",351570,"26.02","1"
"2024-01-10",351620,"24.36","9"
"2024-01-10",351640,"25.97","15"
"2024-01-10",351670,"25.89","3"
"2024-01-10",351700,"27.05","9"
"2024-01-10",351740,"25.20","4"
"2024-01-10",351830,"27.65","2"
"2024-01-10",351840,"26.82","10"
"2024-01-10",351870,"27.65","8"
"2024-01-10",351880,"26.02","28"
"2024-01-10",351905,"25.42","2"
"2024-01-10",351930,"24.97","1"
"2024-01-10",351960,"26.60","1"
"2024-01-10",351980,"25.20","1"
"2024-01-10",352030,"27.54","3"
"2024-01-10",352040,NULL,"4"
"2024-01-10",352190,"26.31","1"
"2024-01-10",352210,"26.02","1"
"2024-01-10",352230,"26.26","3"
"2024-01-10",352250,"25.97","1"
"2024-01-10",352270,"26.60","1"
"2024-01-10",352310,"26.02","1"
"2024-01-10",352340,"24.66","6"
"2024-01-10",352390,NULL,"16"
"2024-01-10",352410,"25.92","1"
"2024-01-10",352440,"27.65","51"
"2024-01-10",352470,"25.42","1"
"2024-01-10",352530,"26.57","9"
"2024-01-10",352590,"25.97","7"
"2024-01-10",352670,"24.53","1"
"2024-01-10",352680,"26.57","1"
"2024-01-10",352690,"26.87","7"
"2024-01-10",352800,"26.57","1"
"2024-01-10",352850,"26.02","2"
"2024-01-10",352900,"25.89","35"
"2024-01-10",352930,"25.88","1"
"2024-01-10",352940,"26.02","5"
"2024-01-10",353050,"24.53","6"
"2024-01-10",353060,"27.65","1"
"2024-01-10",353080,"25.42","1"
"2024-01-10",353150,"26.55","4"
"2024-01-10",353190,"26.55","2"
"2024-01-10",353200,"24.66","1"
"2024-01-10",353300,NULL,"1"
"2024-01-10",353360,"24.36","2"
"2024-01-10",353390,"25.20","3"
"2024-01-10",353440,"25.97","7"
"2024-01-10",353460,"26.80","2"
"2024-01-10",353470,"28.59","4"
"2024-01-10",353475,"25.21","1"
"2024-01-10",353510,"26.31","10"
"2024-01-10",353570,"26.31","3"
"2024-01-10",353650,"25.42","5"
"2024-01-10",353670,"25.57","22"
"2024-01-10",353700,"24.36","17"
"2024-01-10",353730,NULL,"1"
"2024-01-10",353760,"27.54","1"
"2024-01-10",353790,"26.26","1"
"2024-01-10",353800,"19.26","81"
"2024-01-10",353810,"26.31","1"
"2024-01-10",353870,"26.87","23"
"2024-01-10",353930,"24.53","6"
"2024-01-10",354000,"25.89","2"
"2024-01-10",354020,"25.88","1"
"2024-01-10",354075,"19.26","1"
"2024-01-10",354100,"26.02","2"
"2024-01-10",354260,"29.00","1"
"2024-01-10",354270,"24.36","1"
"2024-01-10",354340,"25.88","66"
"2024-01-10",354430,"26.07","1"
"2024-01-10",354480,"27.05","2"
"2024-01-10",354520,NULL,"2"
"2024-01-10",354560,"26.31","1"
"2024-01-10",354630,"24.53","4"
"2024-01-10",354640,"28.59","2"
"2024-01-10",354670,"26.87","1"
"2024-01-10",354780,"26.02","9"
"2024-01-10",354870,"26.02","8"
"2024-01-10",354880,"26.02","6"
"2024-01-10",354980,NULL,"30"
"2024-01-10",354990,"26.07","20"
"2024-01-10",355010,"26.57","9"
"2024-01-10",355030,"26.02","172"
"2024-01-10",355070,NULL,"2"
"2024-01-10",355150,"25.82","1"
"2024-01-10",355220,NULL,"19"
"2024-01-10",355240,"26.87","2"
"2024-01-10",355250,"27.65","6"
"2024-01-10",355260,"26.31","1"
"2024-01-10",355280,"25.97","1"
"2024-01-10",355380,"25.96","1"
"2024-01-10",355410,"26.07","16"
"2024-01-10",355480,"26.07","7"
"2024-01-10",355500,"26.80","2"
"2024-01-10",355540,NULL,"10"
"2024-01-10",355600,"26.31","1"
"2024-01-10",355620,"24.66","4"
"2024-01-10",355640,"24.53","2"
"2024-01-10",355650,"25.97","1"
"2024-01-10",355670,"24.66","3"
"2024-01-10",355700,NULL,"3"
"2024-01-10",355710,NULL,"15"
"2024-01-11",350010,"27.49","2"
"2024-01-11",350050,"25.82","1"
"2024-01-11",350120,NULL,"1"
"2024-01-11",350160,"25.47","2"
"2024-01-11",350190,"25.82","1"
"2024-01-11",350275,"24.85","1"
"2024-01-11",350280,"27.49","1"
"2024-01-11",350320,"23.40","1"
"2024-01-11",350350,"25.70","1"
"2024-01-11",350370,"25.46","1"
"2024-01-11",350400,"25.94","13"
"2024-01-11",350410,"24.53","5"
"2024-01-11",350450,"24.35","1"
"2024-01-11",350480,NULL,"1"
"2024-01-11",350520,"24.35","9"
"2024-01-11",350530,"25.71","1"
"2024-01-11",350550,"25.49","2"
"2024-01-11",350600,"24.85","5"
"2024-01-11",350610,"26.08","6"
"2024-01-11",350630,"25.50","1"
"2024-01-11",350635,"28.24","12"
"2024-01-11",350650,"27.49","8"
"2024-01-11",350700,NULL,"1"
"2024-01-11",350730,"24.85","1"
"2024-01-11",350740,"24.35","2"
"2024-01-11",350750,"25.71","19"
"2024-01-11",350760,"24.53","6"
"2024-01-11",350780,"25.94","24"
"2024-01-11",350820,"25.50","1"
"2024-01-11",350850,"24.92","1"
"2024-01-11",350900,"24.85","3"
"2024-01-11",350920,"24.85","1"
"2024-01-11",350950,"24.53","85"
"2024-01-11",350970,"19.13","1"
"2024-01-11",351040,"25.47","1"
"2024-01-11",351050,NULL,"8"
"2024-01-11",351110,"25.46","6"
"2024-01-11",351120,"25.46","1"
"2024-01-11",351200,"26.08","1"
"2024-01-11",351300,"24.85","2"
"2024-01-11",351310,"25.94","7"
"2024-01-11",351380,"24.90","1"
"2024-01-11",351410,"25.71","15"
"2024-01-11",351460,"25.68","2"
"2024-01-11",351490,NULL,"1"
"2024-01-11",351500,"24.85","1"
"2024-01-11",351518,"25.82","1"
"2024-01-11",351620,"23.93","11"
"2024-01-11",351640,"24.85","12"
"2024-01-11",351700,"25.05","1"
"2024-01-11",351730,"25.05","1"
"2024-01-11",351740,"25.49","1"
"2024-01-11",351750,"25.49","1"
"2024-01-11",351840,"25.70","9"
"2024-01-11",351850,"25.18","1"
"2024-01-11",351870,"28.24","5"
"2024-01-11",351880,"24.90","32"
"2024-01-11",351905,"25.82","1"
"2024-01-11",351907,"25.47","1"
"2024-01-11",351930,"23.40","1"
"2024-01-11",352040,NULL,"6"
"2024-01-11",352160,"27.53","1"
"2024-01-11",352200,"24.35","1"
"2024-01-11",352210,"24.90","3"
"2024-01-11",352230,"25.18","5"
"2024-01-11",352260,"25.82","1"
"2024-01-11",352270,"24.35","1"
"2024-01-11",352310,"24.90","1"
"2024-01-11",352340,"24.53","3"
"2024-01-11",352360,"23.40","1"
"2024-01-11",352390,NULL,"12"
"2024-01-11",352430,"25.68","1"
"2024-01-11",352440,"28.24","61"
"2024-01-11",352510,"25.68","4"
"2024-01-11",352530,"25.71","6"
"2024-01-11",352590,"24.85","8"
"2024-01-11",352670,"25.36","2"
"2024-01-11",352680,"25.71","1"
"2024-01-11",352690,"25.47","3"
"2024-01-11",352710,"25.05","3"
"2024-01-11",352720,"25.70","2"
"2024-01-11",352850,"24.90","1"
"2024-01-11",352900,"24.30","20"
"2024-01-11",352940,"24.90","1"
"2024-01-11",353010,"27.49","1"
"2024-01-11",353060,"28.24","4"
"2024-01-11",353080,"25.82","2"
"2024-01-11",353150,"26.08","11"
"2024-01-11",353200,"24.53","1"
"2024-01-11",353340,"25.47","1"
"2024-01-11",353350,"25.05","1"
"2024-01-11",353360,"23.93","1"
"2024-01-11",353390,"25.49","5"
"2024-01-11",353440,"24.85","6"
"2024-01-11",353470,"25.50","1"
"2024-01-11",353475,"25.16","1"
"2024-01-11",353510,"25.46","9"
"2024-01-11",353550,"25.94","1"
"2024-01-11",353570,"25.46","2"
"2024-01-11",353650,"25.82","3"
"2024-01-11",353660,NULL,"1"
"2024-01-11",353670,"24.85","15"
"2024-01-11",353700,"23.93","3"
"2024-01-11",353770,"25.16","1"
"2024-01-11",353800,"19.13","83"
"2024-01-11",353870,"25.47","19"
"2024-01-11",353880,"24.35","1"
"2024-01-11",353930,"25.36","6"
"2024-01-11",353980,"24.90","1"
"2024-01-11",354000,"24.30","1"
"2024-01-11",354020,"25.68","2"
"2024-01-11",354140,"27.38","1"
"2024-01-11",354270,"23.93","2"
"2024-01-11",354340,"25.68","63"
"2024-01-11",354470,"27.38","1"
"2024-01-11",354480,"25.05","5"
"2024-01-11",354580,"25.47","2"
"2024-01-11",354625,"25.94","1"
"2024-01-11",354630,"25.36","3"
"2024-01-11",354690,"23.40","1"
"2024-01-11",354710,"27.53","1"
"2024-01-11",354780,"24.90","7"
"2024-01-11",354850,"28.24","17"
"2024-01-11",354880,"24.90","1"
"2024-01-11",354890,"23.40","1"
"2024-01-11",354960,"25.70","2"
"2024-01-11",354970,"25.36","1"
"2024-01-11",354980,NULL,"31"
"2024-01-11",354990,"24.92","20"
"2024-01-11",355010,"25.71","4"
"2024-01-11",355030,"24.90","179"
"2024-01-11",355070,NULL,"2"
"2024-01-11",355150,"25.94","2"
"2024-01-11",355170,"25.68","2"
"2024-01-11",355180,"30.25","1"
"2024-01-11",355220,NULL,"11"
"2024-01-11",355240,"25.47","4"
"2024-01-11",355250,"28.24","11"
"2024-01-11",355280,"24.85","1"
"2024-01-11",355400,NULL,"1"
"2024-01-11",355410,"24.92","14"
"2024-01-11",355480,"24.92","3"
"2024-01-11",355540,NULL,"9"
"2024-01-11",355620,"24.53","7"
"2024-01-11",355640,"25.36","1"
"2024-01-11",355650,"24.85","3"
"2024-01-11",355660,"24.30","1"
"2024-01-11",355670,"24.53","2"
"2024-01-11",355700,NULL,"3"
"2024-01-11",355710,NULL,"15"
"2024-01-12",350070,"24.92","1"
"2024-01-12",350160,"24.13","4"
"2024-01-12",350170,"24.05","1"
"2024-01-12",350275,"22.58","1"
"2024-01-12",350320,"24.05","1"
"2024-01-12",350370,"26.42","1"
"2024-01-12",350390,"23.13","3"
"2024-01-12",350400,"25.55","2"
"2024-01-12",350410,"23.59","2"
"2024-01-12",350450,"23.43","1"
"2024-01-12",350520,"25.55","9"
"2024-01-12",350550,"26.90","1"
"2024-01-12",350560,"25.25","1"
"2024-01-12",350590,"24.70","11"
"2024-01-12",350600,"24.92","12"
"2024-01-12",350610,"26.54","23"
"2024-01-12",350635,"26.26","13"
"2024-01-12",350650,"26.70","2"
"2024-01-12",350700,NULL,"1"
"2024-01-12",350740,"25.55","1"
"2024-01-12",350750,"25.76","19"
"2024-01-12",350760,"23.59","7"
"2024-01-12",350780,"25.99","44"
"2024-01-12",350840,"22.58","1"
"2024-01-12",350850,"24.04","3"
"2024-01-12",350860,"24.30","1"
"2024-01-12",350900,"22.58","7"
"2024-01-12",350950,"23.59","94"
"2024-01-12",351050,NULL,"5"
"2024-01-12",351110,"26.42","2"
"2024-01-12",351200,"26.54","1"
"2024-01-12",351250,NULL,"1"
"2024-01-12",351310,"25.99","5"
"2024-01-12",351340,"24.30","1"
"2024-01-12",351380,"23.13","3"
"2024-01-12",351410,"25.76","14"
"2024-01-12",351450,"24.92","1"
"2024-01-12",351460,"25.25","1"
"2024-01-12",351550,"25.87","2"
"2024-01-12",351620,"24.70","24"
"2024-01-12",351630,"22.58","1"
"2024-01-12",351640,"22.58","13"
"2024-01-12",351670,"24.44","1"
"2024-01-12",351700,"26.50","11"
"2024-01-12",351740,"26.90","1"
"2024-01-12",351820,"26.70","1"
"2024-01-12",351830,"26.26","1"
"2024-01-12",351840,"24.30","11"
"2024-01-12",351870,"26.26","5"
"2024-01-12",351880,"23.13","31"
"2024-01-12",351900,"25.69","1"
"2024-01-12",351905,"24.42","1"
"2024-01-12",351907,"24.13","1"
"2024-01-12",351910,"25.55","1"
"2024-01-12",352000,"25.76","1"
"2024-01-12",352040,NULL,"5"
"2024-01-12",352050,NULL,"5"
"2024-01-12",352190,"26.42","1"
"2024-01-12",352200,"25.55","1"
"2024-01-12",352210,"23.13","1"
"2024-01-12",352230,"22.37","1"
"2024-01-12",352270,"25.55","1"
"2024-01-12",352310,"23.13","2"
"2024-01-12",352340,"23.59","2"
"2024-01-12",352390,NULL,"16"
"2024-01-12",352410,"24.75","3"
"2024-01-12",352430,"25.25","1"
"2024-01-12",352440,"26.26","60"
"2024-01-12",352470,"24.42","1"
"2024-01-12",352510,"25.25","3"
"2024-01-12",352530,"25.76","4"
"2024-01-12",352590,"22.58","5"
"2024-01-12",352680,"25.76","1"
"2024-01-12",352690,"24.13","4"
"2024-01-12",352710,"26.50","2"
"2024-01-12",352730,"23.59","1"
"2024-01-12",352850,"23.13","1"
"2024-01-12",352860,"23.43","2"
"2024-01-12",352900,"24.44","22"
"2024-01-12",353060,"26.26","4"
"2024-01-12",353080,"24.42","1"
"2024-01-12",353130,"26.42","1"
"2024-01-12",353150,"26.54","10"
"2024-01-12",353360,"24.70","1"
"2024-01-12",353390,"26.90","4"
"2024-01-12",353400,"26.90","1"
"2024-01-12",353440,"22.58","11"
"2024-01-12",353460,"25.69","1"
"2024-01-12",353470,"24.95","3"
"2024-01-12",353475,"25.87","2"
"2024-01-12",353510,"26.42","6"
"2024-01-12",353570,"26.42","3"
"2024-01-12",353600,"25.69","1"
"2024-01-12",353650,"24.42","6"
"2024-01-12",353670,"24.92","19"
"2024-01-12",353700,"24.70","8"
"2024-01-12",353730,NULL,"1"
"2024-01-12",353790,"22.37","1"
"2024-01-12",353800,"18.92","79"
"2024-01-12",353870,"24.13","19"
"2024-01-12",353880,"23.43","1"
"2024-01-12",353900,"26.42","3"
"2024-01-12",353930,"24.68","7"
"2024-01-12",353980,"23.13","3"
"2024-01-12",354000,"24.44","1"
"2024-01-12",354020,"25.25","1"
"2024-01-12",354060,NULL,"1"
"2024-01-12",354075,"18.92","2"
"2024-01-12",354140,"26.30","1"
"2024-01-12",354270,"24.70","2"
"2024-01-12",354330,"23.13","1"
"2024-01-12",354340,"25.25","106"
"2024-01-12",354360,"24.75","1"
"2024-01-12",354390,"24.13","2"
"2024-01-12",354430,"24.04","4"
"2024-01-12",354480,"26.50","3"
"2024-01-12",354520,NULL,"1"
"2024-01-12",354580,"24.13","2"
"2024-01-12",354630,"24.68","1"
"2024-01-12",354670,"24.13","1"
"2024-01-12",354680,"23.13","2"
"2024-01-12",354780,"23.13","6"
"2024-01-12",354850,"26.26","1"
"2024-01-12",354870,"23.13","3"
"2024-01-12",354880,"23.13","6"
"2024-01-12",354960,"24.30","1"
"2024-01-12",354970,"24.68","1"
"2024-01-12",354980,NULL,"30"
"2024-01-12",354990,"24.04","23"
"2024-01-12",355010,"25.76","3"
"2024-01-12",355030,"23.13","173"
"2024-01-12",355070,NULL,"2"
"2024-01-12",355090,"25.99","1"
"2024-01-12",355150,"25.99","2"
"2024-01-12",355180,"25.24","1"
"2024-01-12",355220,NULL,"10"
"2024-01-12",355240,"24.13","2"
"2024-01-12",355250,"26.26","8"
"2024-01-12",355280,"22.58","1"
"2024-01-12",355395,"25.55","2"
"2024-01-12",355400,NULL,"1"
"2024-01-12",355410,"24.04","28"
"2024-01-12",355480,"24.04","4"
"2024-01-12",355540,NULL,"17"
"2024-01-12",355600,"26.42","1"
"2024-01-12",355620,"23.59","9"
"2024-01-12",355650,"22.58","4"
"2024-01-12",355670,"23.59","2"
"2024-01-12",355700,NULL,"1"
"2024-01-12",355710,NULL,"15"
"2024-01-13",350170,"22.29","1"
"2024-01-13",350390,"20.10","2"
"2024-01-13",350400,"25.37","4"
"2024-01-13",350410,"21.57","2"
"2024-01-13",350570,"20.35","2"
"2024-01-13",350590,"22.19","1"
"2024-01-13",350600,"23.53","4"
"2024-01-13",350610,"23.88","4"
"2024-01-13",350630,"24.73","1"
"2024-01-13",350635,"23.83","22"
"2024-01-13",350700,NULL,"1"
"2024-01-13",350730,"23.53","1"
"2024-01-13",350750,"24.63","1"
"2024-01-13",350760,"21.57","5"
"2024-01-13",350780,"24.01","4"
"2024-01-13",350850,"23.29","1"
"2024-01-13",350900,"20.35","2"
"2024-01-13",350950,"21.57","53"
"2024-01-13",351040,"24.48","2"
"2024-01-13",351050,NULL,"7"
"2024-01-13",351110,"24.96","3"
"2024-01-13",351200,"23.88","4"
"2024-01-13",351300,"20.35","1"
"2024-01-13",351310,"24.01","5"
"2024-01-13",351320,"22.19","1"
"2024-01-13",351410,"24.63","2"
"2024-01-13",351518,"24.27","1"
"2024-01-13",351560,"24.96","1"
"2024-01-13",351620,"22.19","11"
"2024-01-13",351630,"20.35","1"
"2024-01-13",351640,"20.35","5"
"2024-01-13",351700,"25.23","1"
