"dt_notificacao","cd_municipio","casos"
"2024-01-09",355710,"12"
"2024-01-10",350070,"1"
"2024-01-10",350160,"1"
"2024-01-10",350200,"1"
"2024-01-10",350320,"1"
"2024-01-10",350340,"1"
"2024-01-10",350370,"1"
"2024-01-10",350380,"2"
"2024-01-10",350390,"4"
"2024-01-10",350400,"8"
"2024-01-10",350410,"6"
"2024-01-10",350450,"2"
"2024-01-10",350520,"12"
"2024-01-10",350530,"1"
"2024-01-10",350550,"1"
"2024-01-10",350560,"1"
"2024-01-10",350570,"1"
"2024-01-10",350600,"21"
"2024-01-10",350610,"4"
"2024-01-10",350635,"14"
"2024-01-10",350650,"4"
"2024-01-10",350660,"1"
"2024-01-10",350700,"2"
"2024-01-10",350730,"3"
"2024-01-10",350740,"1"
"2024-01-10",350750,"21"
"2024-01-10",350760,"5"
"2024-01-10",350780,"49"
"2024-01-10",350790,"1"
"2024-01-10",350850,"1"
"2024-01-10",350900,"4"
"2024-01-10",350950,"82"
"2024-01-10",351000,"2"
"2024-01-10",351040,"6"
"2024-01-10",351050,"2"
"2024-01-10",351110,"6"
"2024-01-10",351200,"2"
"2024-01-10",351280,"4"
"2024-01-10",351300,"3"
"2024-01-10",351310,"14"
"2024-01-10",351360,"2"
"2024-01-10",351380,"2"
"2024-01-10",351410,"22"
"2024-01-10",351510,"1"
"2024-01-10",351518,"1"
"2024-01-10",351570,"1"
"2024-01-10",351620,"9"
"2024-01-10",351640,"15"
"2024-01-10",351670,"3"
"2024-01-10",351700,"9"
"2024-01-10",351740,"4"
"2024-01-10",351830,"2"
"2024-01-10",351840,"10"
"2024-01-10",351870,"8"
"2024-01-10",351880,"28"
"2024-01-10",351905,"2"
"2024-01-10",351930,"1"
"2024-01-10",351960,"1"
"2024-01-10",351980,"1"
"2024-01-10",352030,"3"
"2024-01-10",352040,"4"
"2024-01-10",352190,"1"
"2024-01-10",352210,"1"
"2024-01-10",352230,"3"
"2024-01-10",352250,"1"
"2024-01-10",352270,"1"
"2024-01-10",352310,"1"
"2024-01-10",352340,"6"
"2024-01-10",352390,"16"
"2024-01-10",352410,"1"
"2024-01-10",352440,"51"
"2024-01-10",352470,"1"
"2024-01-10",352530,"9"
"2024-01-10",352590,"7"
"2024-01-10",352670,"1"
"2024-01-10",352680,"1"
"2024-01-10",352690,"7"
"2024-01-10",352800,"1"
"2024-01-10",352850,"2"
"2024-01-10",352900,"35"
"2024-01-10",352930,"1"
"2024-01-10",352940,"5"
"2024-01-10",353050,"6"
"2024-01-10",353060,"1"
"2024-01-10",353080,"1"
"2024-01-10",353150,"4"
"2024-01-10",353190,"2"
"2024-01-10",353200,"1"
"2024-01-10",353300,"1"
"2024-01-10",353360,"2"
"2024-01-10",353390,"3"
"2024-01-10",353440,"7"
"2024-01-10",353460,"2"
"2024-01-10",353470,"4"
"2024-01-10",353475,"1"
"2024-01-10",353510,"10"
"2024-01-10",353570,"3"
"2024-01-10",353650,"5"
"2024-01-10",353670,"22"
"2024-01-10",353700,"17"
"2024-01-10",353730,"1"
"2024-01-10",353760,"1"
"2024-01-10",353790,"1"
"2024-01-10",353800,"81"
"2024-01-10",353810,"1"
"2024-01-10",353870,"23"
"2024-01-10",353930,"6"
"2024-01-10",354000,"2"
"2024-01-10",354020,"1"
"2024-01-10",354075,"1"
"2024-01-10",354100,"2"
"2024-01-10",354260,"1"
"2024-01-10",354270,"1"
"2024-01-10",354340,"66"
"2024-01-10",354430,"1"
"2024-01-10",354480,"2"
"2024-01-10",354520,"2"
"2024-01-10",354560,"1"
"2024-01-10",354630,"4"
"2024-01-10",354640,"2"
"2024-01-10",354670,"1"
"2024-01-10",354780,"9"
"2024-01-10",354870,"8"
"2024-01-10",354880,"6"
"2024-01-10",354980,"30"
"2024-01-10",354990,"20"
"2024-01-10",355010,"9"
"2024-01-10",355030,"172"
"2024-01-10",355070,"2"
"2024-01-10",355150,"1"
"2024-01-10",355220,"19"
"2024-01-10",355240,"2"
"2024-01-10",355250,"6"
"2024-01-10",355260,"1"
"2024-01-10",355280,"1"
"2024-01-10",355380,"1"
"2024-01-10",355410,"16"
"2024-01-10",355480,"7"
"2024-01-10",355500,"2"
"2024-01-10",355540,"10"
"2024-01-10",355600,"1"
"2024-01-10",355620,"4"
"2024-01-10",355640,"2"
"2024-01-10",355650,"1"
"2024-01-10",355670,"3"
"2024-01-10",355700,"3"
"2024-01-10",355710,"15"
"2024-01-11",350010,"2"
"2024-01-11",350050,"1"
"2024-01-11",350120,"1"
"2024-01-11",350160,"2"
"2024-01-11",350190,"1"
"2024-01-11",350275,"1"
"2024-01-11",350280,"1"
"2024-01-11",350320,"1"
"2024-01-11",350350,"1"
"2024-01-11",350370,"1"
"2024-01-11",350400,"13"
"2024-01-11",350410,"5"
"2024-01-11",350450,"1"
"2024-01-11",350480,"1"
"2024-01-11",350520,"9"
"2024-01-11",350530,"1"
"2024-01-11",350550,"2"
"2024-01-11",350600,"5"
"2024-01-11",350610,"6"
"2024-01-11",350630,"1"
"2024-01-11",350635,"12"
"2024-01-11",350650,"8"
"2024-01-11",350700,"1"
"2024-01-11",350730,"1"
"2024-01-11",350740,"2"
"2024-01-11",350750,"19"
"2024-01-11",350760,"6"
"2024-01-11",350780,"24"
"2024-01-11",350820,"1"
"2024-01-11",350850,"1"
"2024-01-11",350900,"3"
"2024-01-11",350920,"1"
"2024-01-11",350950,"85"
"2024-01-11",350970,"1"
"2024-01-11",351040,"1"
"2024-01-11",351050,"8"
"2024-01-11",351110,"6"
"2024-01-11",351120,"1"
"2024-01-11",351200,"1"
"2024-01-11",351300,"2"
"2024-01-11",351310,"7"
"2024-01-11",351380,"1"
"2024-01-11",351410,"15"
"2024-01-11",351460,"2"
"2024-01-11",351490,"1"
"2024-01-11",351500,"1"
"2024-01-11",351518,"1"
"2024-01-11",351620,"11"
"2024-01-11",351640,"12"
"2024-01-11",351700,"1"
"2024-01-11",351730,"1"
"2024-01-11",351740,"1"
"2024-01-11",351750,"1"
"2024-01-11",351840,"9"
"2024-01-11",351850,"1"
"2024-01-11",351870,"5"
"2024-01-11",351880,"32"
"2024-01-11",351905,"1"
"2024-01-11",351907,"1"
"2024-01-11",351930,"1"
"2024-01-11",352040,"6"
"2024-01-11",352160,"1"
"2024-01-11",352200,"1"
"2024-01-11",352210,"3"
"2024-01-11",352230,"5"
"2024-01-11",352260,"1"
"2024-01-11",352270,"1"
"2024-01-11",352310,"1"
"2024-01-11",352340,"3"
"2024-01-11",352360,"1"
"2024-01-11",352390,"12"
"2024-01-11",352430,"1"
"2024-01-11",352440,"61"
"2024-01-11",352510,"4"
"2024-01-11",352530,"6"
"2024-01-11",352590,"8"
"2024-01-11",352670,"2"
"2024-01-11",352680,"1"
"2024-01-11",352690,"3"
"2024-01-11",352710,"3"
"2024-01-11",352720,"2"
"2024-01-11",352850,"1"
"2024-01-11",352900,"20"
"2024-01-11",352940,"1"
"2024-01-11",353010,"1"
"2024-01-11",353060,"4"
"2024-01-11",353080,"2"
"2024-01-11",353150,"11"
"2024-01-11",353200,"1"
"2024-01-11",353340,"1"
"2024-01-11",353350,"1"
"2024-01-11",353360,"1"
"2024-01-11",353390,"5"
"2024-01-11",353440,"6"
"2024-01-11",353470,"1"
"2024-01-11",353475,"1"
"2024-01-11",353510,"9"
"2024-01-11",353550,"1"
"2024-01-11",353570,"2"
"2024-01-11",353650,"3"
"2024-01-11",353660,"1"
"2024-01-11",353670,"15"
"2024-01-11",353700,"3"
"2024-01-11",353770,"1"
"2024-01-11",353800,"83"
"2024-01-11",353870,"19"
"2024-01-11",353880,"1"
"2024-01-11",353930,"6"
"2024-01-11",353980,"1"
"2024-01-11",354000,"1"
"2024-01-11",354020,"2"
"2024-01-11",354140,"1"
"2024-01-11",354270,"2"
"2024-01-11",354340,"63"
"2024-01-11",354470,"1"
"2024-01-11",354480,"5"
"2024-01-11",354580,"2"
"2024-01-11",354625,"1"
"2024-01-11",354630,"3"
"2024-01-11",354690,"1"
"2024-01-11",354710,"1"
"2024-01-11",354780,"7"
"2024-01-11",354850,"17"
"2024-01-11",354880,"1"
"2024-01-11",354890,"1"
"2024-01-11",354960,"2"
"2024-01-11",354970,"1"
"2024-01-11",354980,"31"
"2024-01-11",354990,"20"
"2024-01-11",355010,"4"
"2024-01-11",355030,"179"
"2024-01-11",355070,"2"
"2024-01-11",355150,"2"
"2024-01-11",355170,"2"
"2024-01-11",355180,"1"
"2024-01-11",355220,"11"
"2024-01-11",355240,"4"
"2024-01-11",355250,"11"
"2024-01-11",355280,"1"
"2024-01-11",355400,"1"
"2024-01-11",355410,"14"
"2024-01-11",355480,"3"
"2024-01-11",355540,"9"
"2024-01-11",355620,"7"
"2024-01-11",355640,"1"
"2024-01-11",355650,"3"
"2024-01-11",355660,"1"
"2024-01-11",355670,"2"
"2024-01-11",355700,"3"
"2024-01-11",355710,"15"
"2024-01-12",350070,"1"
"2024-01-12",350160,"4"
"2024-01-12",350170,"1"
"2024-01-12",350275,"1"
"2024-01-12",350320,"1"
"2024-01-12",350370,"1"
"2024-01-12",350390,"3"
"2024-01-12",350400,"2"
"2024-01-12",350410,"2"
"2024-01-12",350450,"1"
"2024-01-12",350520,"9"
"2024-01-12",350550,"1"
"2024-01-12",350560,"1"
"2024-01-12",350590,"11"
"2024-01-12",350600,"12"
"2024-01-12",350610,"23"
"2024-01-12",350635,"13"
"2024-01-12",350650,"2"
"2024-01-12",350700,"1"
"2024-01-12",350740,"1"
"2024-01-12",350750,"19"
"2024-01-12",350760,"7"
"2024-01-12",350780,"44"
"2024-01-12",350840,"1"
"2024-01-12",350850,"3"
"2024-01-12",350860,"1"
"2024-01-12",350900,"7"
"2024-01-12",350950,"94"
"2024-01-12",351050,"5"
"2024-01-12",351110,"2"
"2024-01-12",351200,"1"
"2024-01-12",351250,"1"
"2024-01-12",351310,"5"
"2024-01-12",351340,"1"
"2024-01-12",351380,"3"
"2024-01-12",351410,"14"
"2024-01-12",351450,"1"
"2024-01-12",351460,"1"
"2024-01-12",351550,"2"
"2024-01-12",351620,"24"
"2024-01-12",351630,"1"
"2024-01-12",351640,"13"
"2024-01-12",351670,"1"
"2024-01-12",351700,"11"
"2024-01-12",351740,"1"
"2024-01-12",351820,"1"
"2024-01-12",351830,"1"
"2024-01-12",351840,"11"
"2024-01-12",351870,"5"
"2024-01-12",351880,"31"
"2024-01-12",351900,"1"
"2024-01-12",351905,"1"
"2024-01-12",351907,"1"
"2024-01-12",351910,"1"
"2024-01-12",352000,"1"
"2024-01-12",352040,"5"
"2024-01-12",352050,"5"
"2024-01-12",352190,"1"
"2024-01-12",352200,"1"
"2024-01-12",352210,"1"
"2024-01-12",352230,"1"
"2024-01-12",352270,"1"
"2024-01-12",352310,"2"
"2024-01-12",352340,"2"
"2024-01-12",352390,"16"
"2024-01-12",352410,"3"
"2024-01-12",352430,"1"
"2024-01-12",352440,"60"
"2024-01-12",352470,"1"
"2024-01-12",352510,"3"
"2024-01-12",352530,"4"
"2024-01-12",352590,"5"
"2024-01-12",352680,"1"
"2024-01-12",352690,"4"
"2024-01-12",352710,"2"
"2024-01-12",352730,"1"
"2024-01-12",352850,"1"
"2024-01-12",352860,"2"
"2024-01-12",352900,"22"
"2024-01-12",353060,"4"
"2024-01-12",353080,"1"
"2024-01-12",353130,"1"
"2024-01-12",353150,"10"
"2024-01-12",353360,"1"
"2024-01-12",353390,"4"
"2024-01-12",353400,"1"
"2024-01-12",353440,"11"
"2024-01-12",353460,"1"
"2024-01-12",353470,"3"
"2024-01-12",353475,"2"
"2024-01-12",353510,"6"
"2024-01-12",353570,"3"
"2024-01-12",353600,"1"
"2024-01-12",353650,"6"
"2024-01-12",353670,"19"
"2024-01-12",353700,"8"
"2024-01-12",353730,"1"
"2024-01-12",353790,"1"
"2024-01-12",353800,"79"
"2024-01-12",353870,"19"
"2024-01-12",353880,"1"
"2024-01-12",353900,"3"
"2024-01-12",353930,"7"
"2024-01-12",353980,"3"
"2024-01-12",354000,"1"
"2024-01-12",354020,"1"
"2024-01-12",354060,"1"
"2024-01-12",354075,"2"
"2024-01-12",354140,"1"
"2024-01-12",354270,"2"
"2024-01-12",354330,"1"
"2024-01-12",354340,"106"
"2024-01-12",354360,"1"
"2024-01-12",354390,"2"
"2024-01-12",354430,"4"
"2024-01-12",354480,"3"
"2024-01-12",354520,"1"
"2024-01-12",354580,"2"
"2024-01-12",354630,"1"
"2024-01-12",354670,"1"
"2024-01-12",354680,"2"
"2024-01-12",354780,"6"
"2024-01-12",354850,"1"
"2024-01-12",354870,"3"
"2024-01-12",354880,"6"
"2024-01-12",354960,"1"
"2024-01-12",354970,"1"
"2024-01-12",354980,"30"
"2024-01-12",354990,"23"
"2024-01-12",355010,"3"
"2024-01-12",355030,"173"
"2024-01-12",355070,"2"
"2024-01-12",355090,"1"
"2024-01-12",355150,"2"
"2024-01-12",355180,"1"
"2024-01-12",355220,"10"
"2024-01-12",355240,"2"
"2024-01-12",355250,"8"
"2024-01-12",355280,"1"
"2024-01-12",355395,"2"
"2024-01-12",355400,"1"
"2024-01-12",355410,"28"
"2024-01-12",355480,"4"
"2024-01-12",355540,"17"
"2024-01-12",355600,"1"
"2024-01-12",355620,"9"
"2024-01-12",355650,"4"
"2024-01-12",355670,"2"
"2024-01-12",355700,"1"
"2024-01-12",355710,"15"
"2024-01-13",350170,"1"
"2024-01-13",350390,"2"
"2024-01-13",350400,"4"
"2024-01-13",350410,"2"
"2024-01-13",350570,"2"
"2024-01-13",350590,"1"
"2024-01-13",350600,"4"
"2024-01-13",350610,"4"
"2024-01-13",350630,"1"
"2024-01-13",350635,"22"
"2024-01-13",350700,"1"
"2024-01-13",350730,"1"
"2024-01-13",350750,"1"
"2024-01-13",350760,"5"
"2024-01-13",350780,"4"
"2024-01-13",350850,"1"
"2024-01-13",350900,"2"
"2024-01-13",350950,"53"
"2024-01-13",351040,"2"
"2024-01-13",351050,"7"
"2024-01-13",351110,"3"
"2024-01-13",351200,"4"
"2024-01-13",351300,"1"
"2024-01-13",351310,"5"
"2024-01-13",351320,"1"
"2024-01-13",351410,"2"
"2024-01-13",351518,"1"
"2024-01-13",351560,"1"
"2024-01-13",351620,"11"
"2024-01-13",351630,"1"
"2024-01-13",351640,"5"
"2024-01-13",351700,"1"
"2024-01-13",351740,"3"
"2024-01-13",351840,"5"
"2024-01-13",351870,"2"
"2024-01-13",351880,"24"
"2024-01-13",351905,"1"
"2024-01-13",352040,"1"
"2024-01-13",352230,"2"
"2024-01-13",352340,"1"
"2024-01-13",352390,"19"
"2024-01-13",352440,"66"
"2024-01-13",352530,"7"
"2024-01-13",352590,"8"
"2024-01-13",352690,"3"
"2024-01-13",352710,"1"
"2024-01-13",352720,"2"
"2024-01-13",352850,"2"
"2024-01-13",352900,"3"
"2024-01-13",352940,"1"
"2024-01-13",352980,"2"
"2024-01-13",353060,"4"
"2024-01-13",353070,"1"
"2024-01-13",353080,"3"
"2024-01-13",353130,"1"
"2024-01-13",353150,"8"
"2024-01-13",353390,"4"
"2024-01-13",353440,"6"
"2024-01-13",353470,"4"
"2024-01-13",353475,"1"
"2024-01-13",353510,"10"
"2024-01-13",353560,"1"
"2024-01-13",353570,"2"
"2024-01-13",353650,"4"
"2024-01-13",353660,"1"
"2024-01-13",353800,"78"
"2024-01-13",353870,"16"
"2024-01-13",353930,"3"
"2024-01-13",354010,"4"
"2024-01-13",354075,"1"
"2024-01-13",354270,"1"
"2024-01-13",354340,"44"
"2024-01-13",354420,"1"
"2024-01-13",354430,"2"
"2024-01-13",354580,"4"
"2024-01-13",354760,"1"
"2024-01-13",354890,"2"
"2024-01-13",354980,"19"
"2024-01-13",354990,"15"
"2024-01-13",355010,"3"
"2024-01-13",355020,"1"
"2024-01-13",355030,"92"
"2024-01-13",355070,"5"
"2024-01-13",355150,"1"
"2024-01-13",355180,"2"
"2024-01-13",355220,"13"
"2024-01-13",355240,"4"
"2024-01-13",355250,"2"
"2024-01-13",355395,"3"
"2024-01-13",355410,"27"
"2024-01-13",355480,"7"
"2024-01-13",355500,"1"
"2024-01-13",355540,"9"
"2024-01-13",355620,"3"
"2024-01-13",355640,"1"
"2024-01-13",355700,"2"
"2024-01-13",355710,"7"
"2024-01-14",350160,"1"
"2024-01-14",350180,"1"
"2024-01-14",350190,"1"
"2024-01-14",350320,"1"
"2024-01-14",350390,"1"
"2024-01-14",350400,"5"
"2024-01-14",350410,"7"
"2024-01-14",350600,"6"
"2024-01-14",350610,"6"
"2024-01-14",350630,"1"
"2024-01-14",350635,"22"
"2024-01-14",350750,"4"
"2024-01-14",350760,"5"
"2024-01-14",350790,"1"
"2024-01-14",350900,"2"
"2024-01-14",350950,"47"
"2024-01-14",351040,"2"
"2024-01-14",351050,"3"
"2024-01-14",351080,"1"
"2024-01-14",351090,"1"
"2024-01-14",351110,"5"
"2024-01-14",351200,"2"
"2024-01-14",351300,"4"
"2024-01-14",351310,"14"
"2024-01-14",351380,"3"
"2024-01-14",351460,"1"
"2024-01-14",351518,"1"
"2024-01-14",351620,"2"
"2024-01-14",351640,"17"
"2024-01-14",351820,"1"
"2024-01-14",351830,"2"
"2024-01-14",351840,"4"
"2024-01-14",351870,"1"
"2024-01-14",351880,"17"
"2024-01-14",352020,"1"
"2024-01-14",352040,"3"
"2024-01-14",352050,"1"
"2024-01-14",352340,"1"
"2024-01-14",352390,"24"
"2024-01-14",352440,"65"
"2024-01-14",352450,"1"
"2024-01-14",352530,"3"
"2024-01-14",352590,"2"
"2024-01-14",352680,"1"
"2024-01-14",352690,"3"
"2024-01-14",352710,"4"
"2024-01-14",352900,"1"
"2024-01-14",352940,"2"
"2024-01-14",353060,"7"
"2024-01-14",353150,"4"
"2024-01-14",353190,"3"
"2024-01-14",353390,"7"
"2024-01-14",353440,"8"
"2024-01-14",353470,"1"
"2024-01-14",353510,"5"
"2024-01-14",353650,"2"
"2024-01-14",353760,"1"
"2024-01-14",353800,"89"
"2024-01-14",353810,"1"
"2024-01-14",353870,"29"
"2024-01-14",353980,"1"
"2024-01-14",354075,"1"
"2024-01-14",354100,"1"
"2024-01-14",354150,"1"
"2024-01-14",354250,"1"
"2024-01-14",354330,"2"
"2024-01-14",354340,"41"
"2024-01-14",354730,"1"
"2024-01-14",354780,"3"
"2024-01-14",354870,"4"
"2024-01-14",354890,"2"
"2024-01-14",354940,"1"
"2024-01-14",354980,"20"
"2024-01-14",354990,"26"
"2024-01-14",355010,"7"
"2024-01-14",355030,"58"
"2024-01-14",355050,"1"
"2024-01-14",355070,"2"
"2024-01-14",355180,"1"
"2024-01-14",355220,"13"
"2024-01-14",355240,"5"
"2024-01-14",355250,"2"
"2024-01-14",355370,"1"
"2024-01-14",355410,"27"
"2024-01-14",355480,"8"
"2024-01-14",355540,"7"
"2024-01-14",355620,"10"
"2024-01-14",355650,"1"
"2024-01-14",355670,"1"
"2024-01-14",355700,"3"
"2024-01-14",355710,"15"
"2024-01-15",350050,"1"
"2024-01-15",350160,"4"
"2024-01-15",350210,"1"
"2024-01-15",350250,"1"
"2024-01-15",350275,"1"
"2024-01-15",350280,"1"
"2024-01-15",350320,"5"
"2024-01-15",350330,"1"
"2024-01-15",350370,"2"
"2024-01-15",350380,"1"
"2024-01-15",350400,"20"
"2024-01-15",350410,"2"
"2024-01-15",350460,"1"
"2024-01-15",350520,"21"
"2024-01-15",350550,"3"
"2024-01-15",350570,"1"
"2024-01-15",350590,"3"
"2024-01-15",350600,"22"
"2024-01-15",350610,"59"
"2024-01-15",350635,"10"
"2024-01-15",350650,"2"
"2024-01-15",350700,"4"
"2024-01-15",350730,"4"
"2024-01-15",350740,"3"
"2024-01-15",350750,"40"
"2024-01-15",350760,"12"
"2024-01-15",350780,"10"
"2024-01-15",350850,"4"
"2024-01-15",350900,"10"
"2024-01-15",350920,"2"
"2024-01-15",350950,"114"
"2024-01-15",350960,"2"
"2024-01-15",351030,"1"
"2024-01-15",351040,"4"
"2024-01-15",351050,"12"
"2024-01-15",351080,"2"
"2024-01-15",351100,"2"
"2024-01-15",351110,"8"
"2024-01-15",351170,"1"
"2024-01-15",351200,"5"
"2024-01-15",351280,"1"
"2024-01-15",351300,"4"
"2024-01-15",351310,"10"
"2024-01-15",351320,"1"
"2024-01-15",351380,"3"
"2024-01-15",351410,"13"
"2024-01-15",351518,"3"
"2024-01-15",351540,"1"
"2024-01-15",351550,"1"
"2024-01-15",351565,"1"
"2024-01-15",351570,"1"
"2024-01-15",351620,"23"
"2024-01-15",351630,"1"
"2024-01-15",351640,"28"
"2024-01-15",351685,"1"
"2024-01-15",351700,"1"
"2024-01-15",351710,"1"
"2024-01-15",351740,"4"
"2024-01-15",351750,"1"
"2024-01-15",351810,"1"
"2024-01-15",351830,"5"
"2024-01-15",351840,"16"
"2024-01-15",351870,"4"
"2024-01-15",351880,"36"
"2024-01-15",351905,"1"
"2024-01-15",351907,"3"
"2024-01-15",351990,"1"
"2024-01-15",352000,"1"
"2024-01-15",352030,"8"
"2024-01-15",352040,"3"
"2024-01-15",352044,"1"
"2024-01-15",352050,"3"
"2024-01-15",352140,"1"
"2024-01-15",352150,"1"
"2024-01-15",352200,"2"
"2024-01-15",352230,"5"
"2024-01-15",352260,"1"
"2024-01-15",352340,"7"
"2024-01-15",352390,"29"
"2024-01-15",352430,"4"
"2024-01-15",352440,"94"
"2024-01-15",352510,"7"
"2024-01-15",352530,"11"
"2024-01-15",352590,"20"
"2024-01-15",352670,"2"
"2024-01-15",352690,"4"
"2024-01-15",352710,"3"
"2024-01-15",352720,"4"
"2024-01-15",352800,"1"
"2024-01-15",352850,"2"
"2024-01-15",352900,"63"
"2024-01-15",352930,"1"
"2024-01-15",352940,"1"
"2024-01-15",353050,"1"
"2024-01-15",353060,"1"
"2024-01-15",353070,"3"
"2024-01-15",353080,"2"
"2024-01-15",353130,"1"
"2024-01-15",353150,"8"
"2024-01-15",353160,"1"
"2024-01-15",353190,"3"
"2024-01-15",353220,"1"
"2024-01-15",353280,"1"
"2024-01-15",353340,"4"
"2024-01-15",353350,"1"
"2024-01-15",353360,"1"
"2024-01-15",353370,"1"
"2024-01-15",353390,"8"
"2024-01-15",353400,"1"
"2024-01-15",353440,"9"
"2024-01-15",353460,"1"
"2024-01-15",353470,"6"
"2024-01-15",353475,"1"
"2024-01-15",353480,"2"
"2024-01-15",353510,"15"
"2024-01-15",353520,"1"
"2024-01-15",353570,"6"
"2024-01-15",353600,"1"
"2024-01-15",353650,"3"
"2024-01-15",353660,"4"
"2024-01-15",353670,"46"
"2024-01-15",353700,"12"
"2024-01-15",353715,"1"
"2024-01-15",353740,"1"
"2024-01-15",353760,"1"
"2024-01-15",353800,"138"
"2024-01-15",353810,"1"
"2024-01-15",353870,"35"
"2024-01-15",353900,"1"
"2024-01-15",353930,"14"
"2024-01-15",353980,"4"
"2024-01-15",354070,"1"
"2024-01-15",354075,"2"
"2024-01-15",354100,"5"
"2024-01-15",354140,"1"
"2024-01-15",354250,"1"
"2024-01-15",354270,"4"
"2024-01-15",354340,"95"
"2024-01-15",354390,"2"
"2024-01-15",354430,"4"
"2024-01-15",354470,"2"
"2024-01-15",354480,"7"
"2024-01-15",354515,"2"
"2024-01-15",354520,"1"
"2024-01-15",354580,"1"
"2024-01-15",354600,"1"
"2024-01-15",354630,"10"
"2024-01-15",354640,"2"
"2024-01-15",354660,"1"
"2024-01-15",354680,"1"
"2024-01-15",354730,"1"
"2024-01-15",354780,"11"
"2024-01-15",354810,"1"
"2024-01-15",354870,"6"
"2024-01-15",354880,"3"
"2024-01-15",354890,"2"
"2024-01-15",354910,"12"
"2024-01-15",354925,"1"
"2024-01-15",354930,"1"
"2024-01-15",354940,"1"
"2024-01-15",354970,"1"
"2024-01-15",354980,"38"
"2024-01-15",354990,"29"
"2024-01-15",354995,"1"
"2024-01-15",355010,"12"
"2024-01-15",355030,"304"
"2024-01-15",355060,"1"
"2024-01-15",355070,"3"
"2024-01-15",355150,"1"
"2024-01-15",355180,"3"
"2024-01-15",355220,"24"
"2024-01-15",355240,"6"
"2024-01-15",355250,"8"
"2024-01-15",355260,"1"
"2024-01-15",355395,"3"
"2024-01-15",355400,"1"
"2024-01-15",355410,"39"
"2024-01-15",355480,"9"
"2024-01-15",355540,"14"
"2024-01-15",355620,"13"
"2024-01-15",355640,"3"
"2024-01-15",355650,"1"
"2024-01-15",355670,"1"
"2024-01-15",355700,"3"
"2024-01-15",355710,"20"
"2024-01-16",350115,"1"
"2024-01-16",350160,"2"
"2024-01-16",350180,"1"
"2024-01-16",350220,"1"
"2024-01-16",350270,"2"
"2024-01-16",350275,"1"
"2024-01-16",350280,"1"
"2024-01-16",350320,"2"
"2024-01-16",350340,"1"
"2024-01-16",350350,"1"
"2024-01-16",350360,"1"
"2024-01-16",350370,"1"
"2024-01-16",350390,"3"
"2024-01-16",350400,"20"
"2024-01-16",350410,"7"
"2024-01-16",350520,"22"
"2024-01-16",350550,"4"
"2024-01-16",350560,"2"
"2024-01-16",350570,"1"
"2024-01-16",350590,"1"
"2024-01-16",350600,"20"
"2024-01-16",350610,"32"
"2024-01-16",350635,"14"
"2024-01-16",350650,"3"
"2024-01-16",350700,"2"
"2024-01-16",350710,"3"
"2024-01-16",350730,"1"
"2024-01-16",350750,"24"
"2024-01-16",350760,"20"
"2024-01-16",350780,"22"
"2024-01-16",350790,"1"
"2024-01-16",350820,"1"
"2024-01-16",350850,"1"
"2024-01-16",350860,"1"
"2024-01-16",350880,"1"
"2024-01-16",350900,"8"
"2024-01-16",350930,"1"
"2024-01-16",350950,"132"
"2024-01-16",350970,"2"
"2024-01-16",351040,"6"
"2024-01-16",351050,"8"
"2024-01-16",351080,"3"
"2024-01-16",351110,"7"
"2024-01-16",351130,"1"
"2024-01-16",351200,"14"
"2024-01-16",351300,"1"
"2024-01-16",351310,"5"
"2024-01-16",351320,"2"
"2024-01-16",351340,"1"
"2024-01-16",351380,"3"
"2024-01-16",351410,"6"
"2024-01-16",351440,"1"
"2024-01-16",351460,"2"
"2024-01-16",351500,"2"
"2024-01-16",351510,"2"
"2024-01-16",351550,"2"
"2024-01-16",351620,"11"
"2024-01-16",351640,"24"
"2024-01-16",351700,"3"
"2024-01-16",351720,"1"
"2024-01-16",351730,"1"
"2024-01-16",351740,"2"
"2024-01-16",351820,"1"
"2024-01-16",351830,"2"
"2024-01-16",351840,"21"
"2024-01-16",351870,"14"
"2024-01-16",351880,"36"
"2024-01-16",351907,"3"
"2024-01-16",351920,"1"
"2024-01-16",352030,"6"
"2024-01-16",352040,"2"
"2024-01-16",352042,"2"
"2024-01-16",352044,"1"
"2024-01-16",352050,"4"
"2024-01-16",352140,"3"
"2024-01-16",352150,"1"
"2024-01-16",352200,"1"
"2024-01-16",352230,"3"
"2024-01-16",352240,"1"
"2024-01-16",352260,"1"
"2024-01-16",352270,"2"
"2024-01-16",352340,"1"
"2024-01-16",352390,"37"
"2024-01-16",352410,"1"
"2024-01-16",352430,"1"
"2024-01-16",352440,"84"
"2024-01-16",352470,"2"
"2024-01-16",352510,"7"
"2024-01-16",352520,"1"
"2024-01-16",352530,"9"
"2024-01-16",352560,"1"
"2024-01-16",352590,"20"
"2024-01-16",352640,"1"
"2024-01-16",352680,"3"
"2024-01-16",352690,"14"
"2024-01-16",352710,"1"
"2024-01-16",352850,"1"
"2024-01-16",352860,"1"
"2024-01-16",352900,"23"
"2024-01-16",352940,"1"
"2024-01-16",352950,"1"
"2024-01-16",352980,"3"
"2024-01-16",353050,"5"
"2024-01-16",353060,"8"
"2024-01-16",353070,"2"
"2024-01-16",353080,"2"
"2024-01-16",353130,"3"
